date,open,close,high,low,volume,money,turnover,turnover_free,factor
2026-09-16,62.0,64.3,65.0,54.01,145608.07,846098.64935,0.0,0.0,1.0
2026-09-17,62.0,69.6,78.7,61.0,112282.3,762208.02668,0.0,0.0,1.0
2026-09-18,72.5,90.48,90.48,70.0,102928.42,827694.93609,0.0,0.0,1.0
2026-09-21,92.99,94.5,104.44,83.3,99822.43,922502.6148,0.0,0.0,1.0
2026-09-22,93.92,84.0,97.7,82.0,73275.45,662156.96047,0.0,0.0,1.0
2026-09-23,84.2,89.3,94.8,84.2,61406.86,545104.02726,0.0,0.0,1.0
2026-09-24,87.01,87.88,97.2,81.28,59080.87,528511.51391,0.0,0.0,1.0
