date,open,close,high,low,volume,money,turnover,turnover_free,factor
2026-09-10,55.0,54.0,59.88,50.0,465350.61,2524557.52895,0.0,0.0,1.0
2026-09-11,51.4,44.1,51.7,44.0,343308.64,1615317.70491,0.0,0.0,1.0
2026-09-14,43.3,49.0,51.2,43.22,264207.44,1263239.55748,0.0,0.0,1.0
2026-09-15,48.05,48.33,51.94,47.91,210694.74,1043769.01278,0.0,0.0,1.0
2026-09-16,48.24,53.45,54.86,48.24,241928.63,1266000.32356,0.0,0.0,1.0
2026-09-17,53.1,52.5,54.33,51.06,223299.86,1174944.43739,0.0,0.0,1.0
2026-09-18,53.99,63.0,63.0,51.7,283989.82,1588249.88784,0.0,0.0,1.0
2026-09-21,62.2,62.7,66.2,59.89,304865.88,1920132.76287,0.0,0.0,1.0
