date,open,close,high,low,volume,money,turnover,turnover_free,factor
2026-09-22,267.76,433.0,580.0,252.67,78620.89,2339147.5354,0.0,0.0,1.0
2026-09-23,340.0,283.5,368.0,281.07,66311.4,2138186.73112,0.0,0.0,1.0
