date,open,close,high,low,volume,money,turnover,turnover_free,factor
2026-09-23,29.0,29.0,37.69,28.28,493507.7,1549733.90989,0.0,0.0,1.0
2026-09-24,20.3,20.3,25.58,20.3,270547.93,577722.35387,0.0,0.0,1.0
