date,open,close,high,low,volume,money,turnover,turnover_free,factor
2026-09-11,410.0,397.0,475.0,386.99,136086.74,5647951.616,0.0,0.0,1.0
2026-09-14,370.0,424.26,427.94,369.9,70681.75,2898537.7,0.0,0.0,1.0
2026-09-15,424.0,444.97,469.0,420.0,42155.11,1876546.998,0.0,0.0,1.0
2026-09-16,443.0,477.0,479.87,442.3,42692.94,1954436.467,0.0,0.0,1.0
2026-09-17,466.86,500.0,512.87,465.0,35485.5,1753609.323,0.0,0.0,1.0
