date,open,close,high,low,volume,money,turnover,turnover_free,factor
2026-09-16,47.57,40.18,48.66,39.12,360791.83,1521904.022,0.0,0.0,1.0
2026-09-17,39.78,41.35,44.88,39.51,289173.5,1222127.949,0.0,0.0,1.0
2026-09-18,40.6,55.6,78.98,40.52,380049.77,1907383.882,0.0,0.0,1.0
2026-09-21,51.0,60.8,72.0,51.0,329343.09,1986638.58,0.0,0.0,1.0
2026-09-22,60.0,52.88,61.3,52.2,260863.41,1479193.638,0.0,0.0,1.0
2026-09-23,52.0,53.6,56.9,52.0,203738.97,1110246.149,0.0,0.0,1.0
