date,open,close,high,low,volume,money,turnover,turnover_free,factor
2026-09-22,60.9,132.0,150.0,54.86,112347.51,772332.91208,0.0,0.0,1.0
2026-09-23,92.4,92.4,92.4,92.4,4638.79,42862.4196,0.0,0.0,1.0
2026-09-24,70.11,64.68,76.88,64.68,82620.89,574268.94839,0.0,0.0,1.0
