date,open,close,high,low,volume,money,turnover,turnover_free,factor
2026-09-07,94.69,83.48,110.11,83.38,167413.36,1554328.112,0.0,0.0,1.0
2026-09-08,77.0,70.01,78.07,70.01,127086.8,926602.012,0.0,0.0,1.0
2026-09-09,68.05,68.22,72.25,67.61,75778.79,527235.264,0.0,0.0,1.0
2026-09-10,67.68,65.05,67.78,65.02,65351.23,432635.296,0.0,0.0,1.0
2026-09-11,63.65,61.75,64.58,61.71,53530.7,336588.265,0.0,0.0,1.0
2026-09-14,61.5,61.2,62.49,60.16,38699.64,237221.887,0.0,0.0,1.0
2026-09-15,60.8,59.62,61.2,59.62,35044.88,210994.268,0.0,0.0,1.0
2026-09-16,59.2,59.4,59.95,58.52,27917.56,165649.563,0.0,0.0,1.0
