date,open,close,high,low,volume,money,factor,turnover,turnover_free
2021-05-10,27.77,27.88,29.0,27.26,29420.25,82665.926,1.0,,0.0
2021-05-11,27.58,28.45,28.45,27.11,25288.31,70512.601,1.0,,0.0
2021-05-12,28.09,28.57,29.38,28.09,27869.26,79984.654,1.0,,0.0
2021-05-13,28.14,27.29,28.16,27.29,24136.13,66882.873,1.0,,0.0
2021-05-14,27.39,27.48,27.82,27.39,15732.58,43399.157,1.0,,0.0
2021-05-17,27.27,26.89,27.59,26.61,19071.86,51257.024,1.0,,0.0
2021-05-18,27.19,27.37,27.81,27.05,15781.14,43320.958,1.0,,0.0
2021-05-19,27.87,27.54,28.29,27.43,24134.6,67199.31,1.0,,0.0
2021-05-20,27.8,28.0,28.48,27.77,29512.38,82983.166,1.0,,0.0
2021-05-21,28.2,27.08,28.29,27.0,24118.32,65900.944,1.0,,0.0
2021-05-24,27.08,26.7,27.29,26.62,15355.88,41122.382,1.0,,0.0
2021-05-25,26.7,26.99,27.15,26.65,13436.11,36109.844,1.0,,0.0
2021-05-26,27.0,27.61,27.66,26.71,21115.24,57494.82,1.0,,0.0
2021-05-27,27.75,27.5,28.0,27.42,18411.43,50853.215,1.0,,0.0
2021-05-28,27.51,27.0,27.65,26.83,17740.3,48124.258,1.0,,0.0
2021-05-31,26.85,27.17,27.26,26.82,9803.64,26547.887,1.0,,0.0
2021-06-01,27.23,27.36,27.39,26.98,12869.96,35025.038,1.0,,0.0
2021-06-02,27.24,28.06,28.15,27.18,29010.62,80210.557,1.0,,0.0
2021-06-03,28.08,27.52,28.08,27.5,21373.34,59226.18,1.0,,0.0
2021-06-04,27.22,27.84,28.0,27.22,17706.27,49074.4,1.0,,0.0
2021-06-07,27.7,27.33,27.86,27.28,15212.92,41673.418,1.0,,0.0
2021-06-08,27.3,26.8,27.46,26.76,16352.79,44041.843,1.0,,0.0
2021-06-09,26.8,26.9,27.03,26.66,9449.95,25394.295,1.0,,0.0
2021-06-10,26.95,26.79,27.08,26.78,11039.0,29671.675,1.0,,0.0
2021-06-11,26.8,26.7,27.06,26.57,12252.66,32858.652,1.0,,0.0
2021-06-15,26.69,25.05,26.78,25.0,22583.0,57865.679,1.0,,0.0
2021-06-16,25.21,24.71,25.43,24.64,12067.48,30147.287,1.0,,0.0
2021-06-17,24.7,24.78,25.19,24.7,8735.72,21721.76,1.0,,0.0
2021-06-18,24.68,25.15,25.19,24.32,10247.16,25519.626,1.0,,0.0
2021-06-21,25.17,25.81,25.88,25.17,11891.1,30432.28,1.0,,0.0
2021-06-22,25.9,25.97,26.0,25.6,11072.92,28658.758,1.0,,0.0
2021-06-23,25.66,25.1,25.66,25.05,11247.43,28386.503,1.0,,0.0
